ncbi,id
Ocbimv22037598m,Serpentine_type_7TM_GPCR_chemoreceptor_Srx|Serpentine_type_7TM_GPCR_chemoreceptor_Srsx|7_transmembrane_receptor_(rhodopsin_family)|Serpentine_type_7TM_GPCR_chemoreceptor_Srv|XYPPX_repeat_(two_copies)|XYPPX_repeat_(two_copies)|XYPPX_repeat_(two_copies)|XYPP
Ocbimv22026544m,7_transmembrane_receptor_(rhodopsin_family)_opioid_receptor_kappa_1
Ocbimv22019454m,7_transmembrane_receptor_(rhodopsin_family)_opiate_receptor-like_1
Ocbimv22026523m,7_transmembrane_receptor_(rhodopsin_family)_opiate_receptor-like_1
Ocbimv22011397m,7_transmembrane_receptor_(rhodopsin_family)_opioid_receptor_mu_1
Ocbimv22014371m,Mediator_of_CRAC_channel_activity_ORAI_calcium_release-activated_calcium_modulator_1
Ocbimv22024852m,Essential_protein_Yae1_N_terminal_oral_cancer_overexpressed_1
Ocbimv22005729m,ATPase_family_associated_with_various_cellular_activities_(AAA)|CDC6_C_terminal
Ocbimv22012670m,Origin_recognition_complex_subunit_2
Ocbimv22026294m,Origin_recognition_complex_(ORC)_subunit_3_N-terminus
Ocbimv22014718m,Protein_of_unknown_function_(DUF815)|Archaeal_ATPase||ATPase_family_associated_with_various_cellular_activities_(AAA)|NACHT_domain|
Ocbimv22007906m,ATPase_family_associated_with_various_cellular_activities_(AAA)|
Ocbimv22026411m,Origin_recognition_complex_subunit_6_(ORC6)
Ocbimv22003056m,ORMDL_family_ORM1-like_2_(S._cerevisiae)
Ocbimv22006339m,Glucosidase_II_beta_subunit-like_protein_osteosarcoma_amplified_9_endoplasmic_reticulum_lectin
Ocbimv22006338m,osteosarcoma_amplified_9_endoplasmic_reticulum_lectin
Ocbimv22013166m,oxysterol_binding_protein_2
Ocbimv22030438m,Oxysterol-binding_protein_oxysterol_binding_protein_2
Ocbimv22003841m,PH_domain||Oxysterol-binding_protein_oxysterol_binding_protein-like_11
Ocbimv22011436m,Oxysterol-binding_protein|Oxysterol-binding_protein|Oxysterol-binding_protein_oxysterol_binding_protein-like_1A
Ocbimv22029518m,Oxysterol-binding_protein_oxysterol_binding_protein-like_6
Ocbimv22010967m,PH_domain|Oxysterol-binding_protein_oxysterol_binding_protein-like_8
Ocbimv22024927m,Oxysterol-binding_protein_oxysterol_binding_protein-like_8
Ocbimv22019360m,PH_domain||_oxysterol_binding_protein-like_9
Ocbimv22016853m,Glycoprotease_family_O-sialoglycoprotein_endopeptidase
Ocbimv22001112m,Glycoprotease_family_O-sialoglycoprotein_endopeptidase-like_1
Ocbimv22001834m,oxidative_stress_induced_growth_inhibitor_family_member_2
Ocbimv22038235m,Zinc_finger_C2H2_type_odd-skipped_related_2_(Drosophila)
Ocbimv22013213m,OST3_/_OST6_family_oligosaccharyltransferase_complex_subunit
Ocbimv22037168m,Variant_SH3_domain|SH3_domain|||Ankyrin_repeat||||Ankyrin_repeat||||Ankyrin_repeat|_osteoclast_stimulating_factor_1
Ocbimv22033940m,Osteopetrosis-associated_transmembrane_protein_1_precursor_osteopetrosis_associated_transmembrane_protein_1
Ocbimv22000755m,Aspartate/ornithine_carbamoyltransferase_carbamoyl-P_binding_domain|Aspartate/ornithine_carbamoyltransferase_Asp/Orn_binding_domain_ornithine_carbamoyltransferase
Ocbimv22013495m,C2_domain|FerB_(NUC096)_domain|C2_domain_otoferlin
Ocbimv22000701m,Protein_of_unknown_function_DUF270_otopetrin_1
Ocbimv22001116m,Protein_of_unknown_function_DUF270|Protein_of_unknown_function_DUF270_otopetrin_2
Ocbimv22026327m,Protein_of_unknown_function_DUF270_otopetrin_3
Ocbimv22001225m,Homeobox_domain|OAR_domain_orthopedia_homeobox
Ocbimv22011031m,Peptidase_C65_Otubain_OTU_domain_ubiquitin_aldehyde_binding_1
Ocbimv22007328m,Peptidase_C65_Otubain_OTU_domain_ubiquitin_aldehyde_binding_1
Ocbimv22022537m,OTU-like_cysteine_protease_OTU_domain_containing_1
Ocbimv22022538m,OTU-like_cysteine_protease_OTU_domain_containing_3
Ocbimv22031629m,OTU-like_cysteine_protease_OTU_domain_containing_3
Ocbimv22028974m,OTU-like_cysteine_protease_OTU_domain_containing_5
Ocbimv22029579m,OTU-like_cysteine_protease_OTU_domain_containing_6B
Ocbimv22019119m,OTU-like_cysteine_protease_OTU_domain_containing_7B;_OTU_domain-containing_protein_7B_
Ocbimv22025800m,Homeobox_domain_orthodenticle_homeobox_2
Ocbimv22035805m,Homeobox_domain_orthodenticle_homeobox_2
Ocbimv22019238m,Serine_hydrolase_(FSH1)|Phospholipase/Carboxylesterase_ovarian_tumor_suppressor_candidate_2
Ocbimv22025057m,60Kd_inner_membrane_protein_oxidase_(cytochrome_c)_assembly_1-like
Ocbimv22012323m,Ferric_reductase_NAD_binding_domain|Oxidoreductase_NAD-binding_domain_oxidoreductase_NAD-binding_domain_containing_1
Ocbimv22020869m,Oxidoreductase_FAD-binding_domain|Oxidoreductase_NAD-binding_domain_oxidoreductase_NAD-binding_domain_containing_1
Ocbimv22034734m,LysM_domain|TLD_oxidation_resistance_1
Ocbimv22013956m,Beta-ketoacyl_synthase_N-terminal_domain|Beta-ketoacyl_synthase_C-terminal_domain_3-oxoacyl-ACP_synthase_mitochondrial
Ocbimv22031653m,ATP_P2X_receptor_purinergic_receptor_P2X_ligand-gated_ion_channel_4
Ocbimv22010400m,7_transmembrane_receptor_(rhodopsin_family)
Ocbimv22029645m,2OG-Fe(II)_oxygenase_superfamily_prolyl_4-hydroxylase_alpha_polypeptide_I
Ocbimv22010479m,prolyl_4-hydroxylase_alpha_polypeptide_I
Ocbimv22008293m,Prolyl_4-Hydroxylase_alpha-subunit_N-terminal_region_prolyl_4-hydroxylase_alpha_polypeptide_II
Ocbimv22008289m,Prolyl_4-Hydroxylase_alpha-subunit_N-terminal_region|2OG-Fe(II)_oxygenase_superfamily_prolyl_4-hydroxylase_alpha_polypeptide_II
Ocbimv22003356m,Thioredoxin||Thioredoxin_prolyl_4-hydroxylase_beta_polypeptide
Ocbimv22009755m,Metallopeptidase_family_M24_proliferation-associated_2G4_38kDa
Ocbimv22022167m,WD_domain_G-beta_repeat|WD_domain_G-beta_repeat_proteasomal_ATPase-associated_factor_1
Ocbimv22022970m,RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)_poly(A)_binding_protein_cytoplasmic_4-like
Ocbimv22018281m,RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)||
Ocbimv22018282m,RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)||
Ocbimv22025575m,RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||Poly-adenylate_binding_protein_u
Ocbimv22018801m,RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|||Poly-adenylate_binding_protein_uniqu
Ocbimv22002855m,RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)|_poly(A)_binding_protein_nuclear_1
Ocbimv22025603m,RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)||_poly(A)_binding_protein_nuclear_1
Ocbimv22036909m,Parkin_co-regulated_protein_PARK2_co-regulated
Ocbimv22026074m,Parkin_co-regulated_protein_PARK2_co-regulated-like
Ocbimv22000865m,PACS-1_cytosolic_sorting_protein_phosphofurin_acidic_cluster_sorting_protein_2
Ocbimv22021355m,protein_kinase_C_and_casein_kinase_substrate_in_neurons_1
Ocbimv22001479m,Paf1_Paf1_RNA_polymerase_II_associated_factor_homolog_(S._cerevisiae)
Ocbimv22010555m,WD_domain_G-beta_repeat|WD_domain_G-beta_repeat|WD_domain_G-beta_repeat|WD_domain_G-beta_repeat|WD_domain_G-beta_repeat|WD_domain_G-beta_repeat|WD_domain_G-beta_repeat_platelet-activating_factor_acetylhydrolase_1b_regulatory_subunit_1_(45kDa)
Ocbimv22030307m,platelet-activating_factor_acetylhydrolase_1b_catalytic_subunit_2_(30kDa)
Ocbimv22003970m,ACT_domain|Biopterin-dependent_aromatic_amino_acid_hydroxylase_phenylalanine_hydroxylase
Ocbimv22010159m,SAICAR_synthetase|AIR_carboxylase_phosphoribosylaminoimidazole_carboxylase_phosphoribosylaminoimidazole_succinocarboxamide_synthetase
Ocbimv22035842m,MIF4G_domain_poly(A)_binding_protein_interacting_protein_1
Ocbimv22029877m,P21-Rho-binding_domain|Protein_kinase_domain|Protein_tyrosine_kinase_p21_protein_(Cdc42/Rac)-activated_kinase_1
Ocbimv22014597m,Protein_kinase_domain|Protein_tyrosine_kinase_p21_protein_(Cdc42/Rac)-activated_kinase_1
Ocbimv22000162m,WD_domain_G-beta_repeat|WD_domain_G-beta_repeat|WD_domain_G-beta_repeat_PAK1_interacting_protein_1
Ocbimv22008599m,P21-Rho-binding_domain|Protein_kinase_domain|Protein_tyrosine_kinase_p21_protein_(Cdc42/Rac)-activated_kinase_2
Ocbimv22034255m,P21-Rho-binding_domain|Protein_kinase_domain|Protein_tyrosine_kinase|_p21_protein_(Cdc42/Rac)-activated_kinase_4
Ocbimv22036633m,partner_and_localizer_of_BRCA2
Ocbimv22023459m,Immunoglobulin_I-set_domain||Immunoglobulin_domain||Immunoglobulin_V-set_domain|Immunoglobulin_I-set_domain||Immunoglobulin_V-set_domain||Immunoglobulin_domain_palladin_cytoskeletal_associated_protein
Ocbimv22010917m,Copper_type_II_ascorbate-dependent_monooxygenase_N-terminal_domain|Copper_type_II_ascorbate-dependent_monooxygenase_C-terminal_domain_peptidylglycine_alpha-amidating_monooxygenase
Ocbimv22013572m,Copper_type_II_ascorbate-dependent_monooxygenase_N-terminal_domain|Copper_type_II_ascorbate-dependent_monooxygenase_C-terminal_domain|NHL_repeat|NHL_repeat_peptidylglycine_alpha-amidating_monooxygenase
Ocbimv22015079m,Copper_type_II_ascorbate-dependent_monooxygenase_N-terminal_domain|Copper_type_II_ascorbate-dependent_monooxygenase_C-terminal_domain_peptidylglycine_alpha-amidating_monooxygenase
Ocbimv22028947m,NHL_repeat|NHL_repeat|NHL_repeat_peptidylglycine_alpha-amidating_monooxygenase
Ocbimv22032983m,Ubiquitin_carboxyl-terminal_hydrolase|Exonuclease_PAN2_poly(A)_specific_ribonuclease_subunit_homolog_(S._cerevisiae)
Ocbimv22039284m,PAN3_poly(A)_specific_ribonuclease_subunit_homolog_(S._cerevisiae)
Ocbimv22006126m,Fumble_pantothenate_kinase_3
Ocbimv22021377m,Fumble|Protein_of_unknown_function_DUF89_pantothenate_kinase_4
Ocbimv22025738m,Poly(A)_polymerase_PAP_associated_domain_containing_4
Ocbimv22020286m,Poly(A)_polymerase_central_domain|Nucleotidyltransferase_domain|Poly(A)_polymerase_predicted_RNA_binding_domain_poly(A)_polymerase_gamma
Ocbimv22016778m,Pregnancy-associated_plasma_protein-A|Sushi_domain_(SCR_repeat)|Sushi_domain_(SCR_repeat)|LNR_domain_pregnancy-associated_plasma_protein_A_pappalysin_1
Ocbimv22030481m,Adenylylsulphate_kinase||ATP-sulfurylase_3'-phosphoadenosine_5'-phosphosulfate_synthase_1
Ocbimv22025437m,Haemolysin-III_related_progestin_and_adipoQ_receptor_family_member_III
Ocbimv22009065m,Haemolysin-III_related_progestin_and_adipoQ_receptor_family_member_V
Ocbimv22020883m,Haemolysin-III_related_progestin_and_adipoQ_receptor_family_member_VIII
Ocbimv22024162m,PDZ_domain_(Also_known_as_DHR_or_GLGF)|PDZ_domain_(Also_known_as_DHR_or_GLGF)|PDZ_domain_(Also_known_as_DHR_or_GLGF)_par-3_partitioning_defective_3_homolog_(C._elegans)
Ocbimv22011173m,PDZ_domain_(Also_known_as_DHR_or_GLGF)_par-6_partitioning_defective_6_homolog_beta_(C._elegans)
Ocbimv22017208m,Poly_(ADP-ribose)_glycohydrolase_(PARG)_poly_(ADP-ribose)_glycohydrolase
Ocbimv22035543m,Poly_(ADP-ribose)_glycohydrolase_(PARG)_poly_(ADP-ribose)_glycohydrolase
Ocbimv22031201m,IBR_domain|IBR_domain_parkinson_protein_2_E3_ubiquitin_protein_ligase_(parkin)
Ocbimv22031202m,parkinson_protein_2_E3_ubiquitin_protein_ligase_(parkin)
Ocbimv22038047m,parkinson_protein_7
Ocbimv22026646m,Rhomboid_family_presenilin_associated_rhomboid-like
Ocbimv22004717m,CAF1_family_ribonuclease|R3H_domain|RNA_binding_domain_poly(A)-specific_ribonuclease
Ocbimv22034288m,Poly(ADP-ribose)_polymerase_and_DNA-Ligase_Zn-finger_region|Poly(ADP-ribose)_polymerase_and_DNA-Ligase_Zn-finger_region|PADR1_(NUC008)_domain|WGR_domain|Poly(ADP-ribose)_polymerase_regulatory_domain|Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ri
Ocbimv22022907m,Ankyrin_repeat||||Ankyrin_repeat|Ankyrin_repeat||||||Ankyrin_repeat||Ankyrin_repeat|Ankyrin_repeat||Ankyrin_repeat||Ankyrin_repeat|Poly(ADP-ribose)_polymerase_regulatory_domain|Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_1
Ocbimv22013574m,poly_(ADP-ribose)_polymerase_family_member_12
Ocbimv22017270m,Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_family_member_12
Ocbimv22010365m,Macro_domain_poly_(ADP-ribose)_polymerase_family_member_14
Ocbimv22012369m,Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_family_member_14
Ocbimv22023694m,Macro_domain_poly_(ADP-ribose)_polymerase_family_member_14
Ocbimv22006304m,Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_family_member_14
Ocbimv22006301m,Macro_domain|Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_family_member_14
Ocbimv22010134m,Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_family_member_14
Ocbimv22021934m,Macro_domain_poly_(ADP-ribose)_polymerase_family_member_14
Ocbimv22014227m,Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_family_member_14
Ocbimv22019781m,Macro_domain_poly_(ADP-ribose)_polymerase_family_member_15
Ocbimv22034842m,Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_family_member_16
Ocbimv22018452m,WWE_domain|WWE_domain|WGR_domain|Poly(ADP-ribose)_polymerase_regulatory_domain|Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_2
Ocbimv22003876m,Poly(ADP-ribose)_polymerase_catalytic_domain_poly_(ADP-ribose)_polymerase_family_member_6
Ocbimv22017861m,tRNA_synthetase_class_II_core_domain_(G_H_P_S_and_T)|Anticodon_binding_domain_prolyl-tRNA_synthetase_2_mitochondrial_(putative)
Ocbimv22013383m,Topoisomerase_II-associated_protein_PAT1|Topoisomerase_II-associated_protein_PAT1_protein_associated_with_topoisomerase_II_homolog_1_(yeast)
Ocbimv22009136m,PRKC_apoptosis_WT1_regulator
Ocbimv22000807m,'Paired_box'_domain|_paired_box_2
Ocbimv22007526m,'Paired_box'_domain_paired_box_2
Ocbimv22007901m,'Paired_box'_domain_paired_box_5
Ocbimv22011111m,'Paired_box'_domain_paired_box_6
Ocbimv22026009m,paired_box_6
Ocbimv22010462m,'Paired_box'_domain_paired_box_9
Ocbimv22015790m,BRCA1_C_Terminus_(BRCT)_domain|BRCA1_C_Terminus_(BRCT)_domain||BRCA1_C_Terminus_(BRCT)_domain|BRCA1_C_Terminus_(BRCT)_domain||BRCA1_C_Terminus_(BRCT)_domain_PAX_interacting_(with_transcription-activation_domain)_protein_1
Ocbimv22018902m,Nicotinate_phosphoribosyltransferase_(NAPRTase)_family
Ocbimv22038515m,Nicotinate_phosphoribosyltransferase_(NAPRTase)_family
Ocbimv22014196m,BAH_domain_polybromo_1
Ocbimv22014197m,Bromodomain|Bromodomain_polybromo_1
Ocbimv22001776m,PBC_domain_pre-B-cell_leukemia_homeobox_1
Ocbimv22018840m,PBC_domain|Homeobox_domain|Coprinus_cinereus_mating-type_protein_pre-B-cell_leukemia_homeobox_1
Ocbimv22032266m,Carbamoyl-phosphate_synthase_L_chain_N-terminal_domain||Carbamoyl-phosphate_synthase_L_chain_ATP_binding_domain|ATP-grasp_domain|D-ala_D-ala_ligase_C-terminus|Biotin_carboxylase_C-terminal_domain|HMGL-like|Conserved_carboxylase_domain||Biotin-requiring_enzym
Ocbimv22035091m,Pterin_4_alpha_carbinolamine_dehydratase_pterin-4_alpha-carbinolamine_dehydratase/dimerization_cofactor_of_hepatocyte_nuclear_factor_1_alpha
Ocbimv22017272m,KH_domain|KH_domain||KH_domain|KH_domain||KH_domain|_poly(rC)_binding_protein_3
Ocbimv22035775m,Carbamoyl-phosphate_synthase_L_chain_N-terminal_domain||Carbamoyl-phosphate_synthase_L_chain_ATP_binding_domain|ATP-grasp_domain|RimK-like_ATP-grasp_domain|D-ala_D-ala_ligase_C-terminus|Biotin_carboxylase_C-terminal_domain|Biotin-requiring_enzyme_propionyl_
Ocbimv22024841m,Carboxyl_transferase_domain_propionyl_CoA_carboxylase_beta_polypeptide
Ocbimv22014450m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_1
Ocbimv22020908m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_1
Ocbimv22001242m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_11_X-linked
Ocbimv22013746m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_11_Y-linked
Ocbimv22034100m,Cadherin-like|Cadherin_domain_protocadherin_12
Ocbimv22012482m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22025826m,Cadherin-like|Cadherin_domain_protocadherin_17
Ocbimv22025828m,Cadherin-like|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22034098m,Cadherin-like|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22026117m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22009799m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22009783m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22002569m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22027172m,Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22027169m,Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22026355m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22020092m,Cadherin-like|Cadherin_domain_protocadherin_17
Ocbimv22039323m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22039309m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22039312m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22039317m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22039322m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22039310m,Cadherin-like|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22039327m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22039328m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22007521m,Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22000849m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22000854m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22025727m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22029055m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22020824m,Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22020827m,Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22020822m,Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22020819m,Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22020821m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22020833m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22020836m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22018659m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22004126m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22033549m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22022683m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22008441m,Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22023982m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22023977m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22019218m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_17
Ocbimv22025817m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_18
Ocbimv22025819m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_18
Ocbimv22009804m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_18
Ocbimv22007519m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_18
Ocbimv22035763m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_18
Ocbimv22025730m,Cadherin-like|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain|Cadherin_domain_protocadherin_18
